"","Country","Year","Indicator","RCode","Region","CCode","Male","Female","Both_Sexes"
"1320","Tonga",2019,"Life expectancy at birth (years)","WPR","Western Pacific","TON",69.81,75.61,72.57
"1321","Trinidad and Tobago",2000,"Life expectancy at age 60 (years)","AMR","Americas","TTO",16.4,19.76,18.14
"1322","Trinidad and Tobago",2000,"Life expectancy at birth (years)","AMR","Americas","TTO",66.94,72.58,69.7
"1323","Trinidad and Tobago",2010,"Life expectancy at age 60 (years)","AMR","Americas","TTO",17.62,21.53,19.61
"1324","Trinidad and Tobago",2010,"Life expectancy at birth (years)","AMR","Americas","TTO",68.74,75.69,72.12
"1325","Trinidad and Tobago",2015,"Life expectancy at age 60 (years)","AMR","Americas","TTO",19.38,23.74,21.59
"1326","Trinidad and Tobago",2015,"Life expectancy at birth (years)","AMR","Americas","TTO",71.1,78.33,74.61
"1327","Trinidad and Tobago",2019,"Life expectancy at age 60 (years)","AMR","Americas","TTO",20.41,25.01,22.72
"1328","Trinidad and Tobago",2019,"Life expectancy at birth (years)","AMR","Americas","TTO",72.54,79.92,76.13
"1329","Tunisia",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","TUN",18.9,21.48,20.14
"1330","Tunisia",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","TUN",71.94,76.49,74.12
"1331","Tunisia",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","TUN",19.57,22.11,20.85
"1332","Tunisia",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","TUN",73.95,78.21,76.05
"1333","Tunisia",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","TUN",19.89,22.45,21.21
"1334","Tunisia",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","TUN",74.58,78.83,76.7
"1335","Tunisia",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","TUN",20.16,22.82,21.54
"1336","Tunisia",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","TUN",74.88,79.19,77.04
"1337","Turkey",2000,"Life expectancy at age 60 (years)","EUR","Europe","TUR",20.11,22.69,21.46
"1338","Turkey",2000,"Life expectancy at birth (years)","EUR","Europe","TUR",71.94,76.85,74.41
"1339","Turkey",2010,"Life expectancy at age 60 (years)","EUR","Europe","TUR",19.76,22.55,21.2
"1340","Turkey",2010,"Life expectancy at birth (years)","EUR","Europe","TUR",74.65,79.08,76.89
"1341","Turkey",2015,"Life expectancy at age 60 (years)","EUR","Europe","TUR",19.85,22.92,21.48
"1342","Turkey",2015,"Life expectancy at birth (years)","EUR","Europe","TUR",75.39,80.06,77.79
"1343","Turkey",2019,"Life expectancy at age 60 (years)","EUR","Europe","TUR",20.61,23.24,22.03
"1344","Turkey",2019,"Life expectancy at birth (years)","EUR","Europe","TUR",76.44,80.67,78.62
"1345","Turkmenistan",2000,"Life expectancy at age 60 (years)","EUR","Europe","TKM",14.41,17.82,16.28
"1346","Turkmenistan",2000,"Life expectancy at birth (years)","EUR","Europe","TKM",59.34,67.43,63.32
"1347","Turkmenistan",2010,"Life expectancy at age 60 (years)","EUR","Europe","TKM",15.34,18.85,17.2
"1348","Turkmenistan",2010,"Life expectancy at birth (years)","EUR","Europe","TKM",63.62,71.09,67.31
"1349","Turkmenistan",2015,"Life expectancy at age 60 (years)","EUR","Europe","TKM",16.26,19.55,18.04
"1350","Turkmenistan",2015,"Life expectancy at birth (years)","EUR","Europe","TKM",65.66,72.57,69.11
"1351","Turkmenistan",2019,"Life expectancy at age 60 (years)","EUR","Europe","TKM",17.07,20.11,18.74
"1352","Turkmenistan",2019,"Life expectancy at birth (years)","EUR","Europe","TKM",66.48,72.97,69.75
"1353","Uganda",2000,"Life expectancy at age 60 (years)","AFR","Africa","UGA",12.49,16.62,14.66
"1354","Uganda",2000,"Life expectancy at birth (years)","AFR","Africa","UGA",46.8,50.75,48.76
"1355","Uganda",2010,"Life expectancy at age 60 (years)","AFR","Africa","UGA",14.42,18.67,16.74
"1356","Uganda",2010,"Life expectancy at birth (years)","AFR","Africa","UGA",57.02,62.21,59.67
"1357","Uganda",2015,"Life expectancy at age 60 (years)","AFR","Africa","UGA",15.17,19.16,17.36
"1358","Uganda",2015,"Life expectancy at birth (years)","AFR","Africa","UGA",60.81,68.13,64.47
"1359","Uganda",2019,"Life expectancy at age 60 (years)","AFR","Africa","UGA",15.67,19.38,17.7
"1360","Uganda",2019,"Life expectancy at birth (years)","AFR","Africa","UGA",63.24,70.1,66.69
"1361","Ukraine",2000,"Life expectancy at age 60 (years)","EUR","Europe","UKR",14.04,18.83,16.77
"1362","Ukraine",2000,"Life expectancy at birth (years)","EUR","Europe","UKR",62.06,73.24,67.53
"1363","Ukraine",2010,"Life expectancy at age 60 (years)","EUR","Europe","UKR",14.88,19.81,17.68
"1364","Ukraine",2010,"Life expectancy at birth (years)","EUR","Europe","UKR",65.2,75.1,70.2
"1365","Ukraine",2015,"Life expectancy at age 60 (years)","EUR","Europe","UKR",15.93,21.12,18.93
"1366","Ukraine",2015,"Life expectancy at birth (years)","EUR","Europe","UKR",67.21,76.96,72.2
"1367","Ukraine",2019,"Life expectancy at age 60 (years)","EUR","Europe","UKR",16.43,21.73,19.49
"1368","Ukraine",2019,"Life expectancy at birth (years)","EUR","Europe","UKR",68,77.81,73.02
"1369","United Arab Emirates",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","ARE",17.97,19.83,18.69
"1370","United Arab Emirates",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","ARE",72.2,75.06,73.18
"1371","United Arab Emirates",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","ARE",18.79,21.18,19.53
"1372","United Arab Emirates",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","ARE",73.86,77.39,74.86
"1373","United Arab Emirates",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","ARE",18.61,21.29,19.41
"1374","United Arab Emirates",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","ARE",74.25,77.84,75.31
"1375","United Arab Emirates",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","ARE",19.18,21.69,19.92
"1376","United Arab Emirates",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","ARE",75.1,78.42,76.08
"1377","United Kingdom of Great Britain and Northern Ireland",2000,"Life expectancy at age 60 (years)","EUR","Europe","GBR",19.49,22.91,21.31
"1378","United Kingdom of Great Britain and Northern Ireland",2000,"Life expectancy at birth (years)","EUR","Europe","GBR",75.49,80.09,77.85
"1379","United Kingdom of Great Britain and Northern Ireland",2010,"Life expectancy at age 60 (years)","EUR","Europe","GBR",21.99,24.62,23.36
"1380","United Kingdom of Great Britain and Northern Ireland",2010,"Life expectancy at birth (years)","EUR","Europe","GBR",78.34,82.09,80.25
"1381","United Kingdom of Great Britain and Northern Ireland",2015,"Life expectancy at age 60 (years)","EUR","Europe","GBR",22.31,24.65,23.52
"1382","United Kingdom of Great Britain and Northern Ireland",2015,"Life expectancy at birth (years)","EUR","Europe","GBR",78.93,82.34,80.65
"1383","United Kingdom of Great Britain and Northern Ireland",2019,"Life expectancy at age 60 (years)","EUR","Europe","GBR",22.96,25.23,24.13
"1384","United Kingdom of Great Britain and Northern Ireland",2019,"Life expectancy at birth (years)","EUR","Europe","GBR",79.79,82.99,81.4
"1385","United Republic of Tanzania",2000,"Life expectancy at age 60 (years)","AFR","Africa","TZA",14.34,17.41,15.95
"1386","United Republic of Tanzania",2000,"Life expectancy at birth (years)","AFR","Africa","TZA",51.28,53.61,52.47
"1387","United Republic of Tanzania",2010,"Life expectancy at age 60 (years)","AFR","Africa","TZA",16.02,18.35,17.31
"1388","United Republic of Tanzania",2010,"Life expectancy at birth (years)","AFR","Africa","TZA",60.02,62.63,61.39
"1389","United Republic of Tanzania",2015,"Life expectancy at age 60 (years)","AFR","Africa","TZA",16.69,18.74,17.83
"1390","United Republic of Tanzania",2015,"Life expectancy at birth (years)","AFR","Africa","TZA",63.38,67.26,65.36
"1391","United Republic of Tanzania",2019,"Life expectancy at age 60 (years)","AFR","Africa","TZA",17.06,19.06,18.16
"1392","United Republic of Tanzania",2019,"Life expectancy at birth (years)","AFR","Africa","TZA",65.37,69.26,67.34
"1393","United States of America",2000,"Life expectancy at age 60 (years)","AMR","Americas","USA",19.77,22.8,21.41
"1394","United States of America",2000,"Life expectancy at birth (years)","AMR","Americas","USA",74.12,79.17,76.69
"1395","United States of America",2010,"Life expectancy at age 60 (years)","AMR","Americas","USA",21.54,24.21,22.96
"1396","United States of America",2010,"Life expectancy at birth (years)","AMR","Americas","USA",76.27,80.8,78.56
"1397","United States of America",2015,"Life expectancy at age 60 (years)","AMR","Americas","USA",21.72,24.37,23.11
"1398","United States of America",2015,"Life expectancy at birth (years)","AMR","Americas","USA",76.31,80.8,78.56
"1399","United States of America",2019,"Life expectancy at age 60 (years)","AMR","Americas","USA",21.78,24.38,23.13
"1400","United States of America",2019,"Life expectancy at birth (years)","AMR","Americas","USA",76.28,80.73,78.5
"1401","Uruguay",2000,"Life expectancy at age 60 (years)","AMR","Americas","URY",17.73,23.14,20.59
"1402","Uruguay",2000,"Life expectancy at birth (years)","AMR","Americas","URY",70.82,78.8,74.82
"1403","Uruguay",2010,"Life expectancy at age 60 (years)","AMR","Americas","URY",18.36,23.74,21.25
"1404","Uruguay",2010,"Life expectancy at birth (years)","AMR","Americas","URY",72.54,80.05,76.36
"1405","Uruguay",2015,"Life expectancy at age 60 (years)","AMR","Americas","URY",19.01,24.12,21.78
"1406","Uruguay",2015,"Life expectancy at birth (years)","AMR","Americas","URY",73.31,80.56,77.03
"1407","Uruguay",2019,"Life expectancy at age 60 (years)","AMR","Americas","URY",18.98,23.96,21.67
"1408","Uruguay",2019,"Life expectancy at birth (years)","AMR","Americas","URY",73.48,80.56,77.1
"1409","Uzbekistan",2000,"Life expectancy at age 60 (years)","EUR","Europe","UZB",14.81,17.14,16.05
"1410","Uzbekistan",2000,"Life expectancy at birth (years)","EUR","Europe","UZB",62.4,68.23,65.27
"1411","Uzbekistan",2010,"Life expectancy at age 60 (years)","EUR","Europe","UZB",15.73,18.72,17.28
"1412","Uzbekistan",2010,"Life expectancy at birth (years)","EUR","Europe","UZB",67.51,72.91,70.19
"1413","Uzbekistan",2015,"Life expectancy at age 60 (years)","EUR","Europe","UZB",16.36,19.04,17.76
"1414","Uzbekistan",2015,"Life expectancy at birth (years)","EUR","Europe","UZB",68.98,73.92,71.45
"1415","Uzbekistan",2019,"Life expectancy at age 60 (years)","EUR","Europe","UZB",17.33,19.81,18.64
"1416","Uzbekistan",2019,"Life expectancy at birth (years)","EUR","Europe","UZB",70.76,75.21,73.01
"1417","Vanuatu",2000,"Life expectancy at age 60 (years)","WPR","Western Pacific","VUT",14.2,16.02,14.99
"1418","Vanuatu",2000,"Life expectancy at birth (years)","WPR","Western Pacific","VUT",61.35,66.94,63.9
"1419","Vanuatu",2010,"Life expectancy at age 60 (years)","WPR","Western Pacific","VUT",14.45,16.35,15.33
"1420","Vanuatu",2010,"Life expectancy at birth (years)","WPR","Western Pacific","VUT",61.9,67.5,64.52
"1421","Vanuatu",2015,"Life expectancy at age 60 (years)","WPR","Western Pacific","VUT",14.67,16.54,15.51
"1422","Vanuatu",2015,"Life expectancy at birth (years)","WPR","Western Pacific","VUT",62.02,67.68,64.64
"1423","Vanuatu",2019,"Life expectancy at age 60 (years)","WPR","Western Pacific","VUT",14.83,16.67,15.68
"1424","Vanuatu",2019,"Life expectancy at birth (years)","WPR","Western Pacific","VUT",62.66,68.32,65.31
"1425","Venezuela (Bolivarian Republic of)",2000,"Life expectancy at age 60 (years)","AMR","Americas","VEN",19.55,22.88,21.26
"1426","Venezuela (Bolivarian Republic of)",2000,"Life expectancy at birth (years)","AMR","Americas","VEN",70.51,77.88,74.09
"1427","Venezuela (Bolivarian Republic of)",2010,"Life expectancy at age 60 (years)","AMR","Americas","VEN",20.03,23.64,21.89
"1428","Venezuela (Bolivarian Republic of)",2010,"Life expectancy at birth (years)","AMR","Americas","VEN",70.82,78.99,74.79
"1429","Venezuela (Bolivarian Republic of)",2015,"Life expectancy at age 60 (years)","AMR","Americas","VEN",19.89,23.69,21.84
"1430","Venezuela (Bolivarian Republic of)",2015,"Life expectancy at birth (years)","AMR","Americas","VEN",70.59,78.97,74.66
"1431","Venezuela (Bolivarian Republic of)",2019,"Life expectancy at age 60 (years)","AMR","Americas","VEN",19.67,23.6,21.69
"1432","Venezuela (Bolivarian Republic of)",2019,"Life expectancy at birth (years)","AMR","Americas","VEN",69.91,78.17,73.95
"1433","Viet Nam",2000,"Life expectancy at age 60 (years)","WPR","Western Pacific","VNM",16.37,21,18.85
"1434","Viet Nam",2000,"Life expectancy at birth (years)","WPR","Western Pacific","VNM",67.33,75.61,71.45
"1435","Viet Nam",2010,"Life expectancy at age 60 (years)","WPR","Western Pacific","VNM",16.52,21.49,19.2
"1436","Viet Nam",2010,"Life expectancy at birth (years)","WPR","Western Pacific","VNM",68.42,77.15,72.72
"1437","Viet Nam",2015,"Life expectancy at age 60 (years)","WPR","Western Pacific","VNM",16.68,21.77,19.4
"1438","Viet Nam",2015,"Life expectancy at birth (years)","WPR","Western Pacific","VNM",68.88,77.61,73.16
"1439","Viet Nam",2019,"Life expectancy at age 60 (years)","WPR","Western Pacific","VNM",16.88,22.03,19.6
"1440","Viet Nam",2019,"Life expectancy at birth (years)","WPR","Western Pacific","VNM",69.56,78.11,73.74
"1441","Yemen",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","YEM",15.72,17.95,16.8
"1442","Yemen",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","YEM",60.86,64.69,62.69
"1443","Yemen",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","YEM",16.78,18.74,17.78
"1444","Yemen",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","YEM",65.88,69.58,67.7
"1445","Yemen",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","YEM",17,18.88,17.97
"1446","Yemen",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","YEM",65.41,69.58,67.47
"1447","Yemen",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","YEM",16.77,18.71,17.77
"1448","Yemen",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","YEM",64.41,68.92,66.63
"1449","Zambia",2000,"Life expectancy at age 60 (years)","AFR","Africa","ZMB",11.59,14.7,13.2
"1450","Zambia",2000,"Life expectancy at birth (years)","AFR","Africa","ZMB",43.69,45.24,44.46
"1451","Zambia",2010,"Life expectancy at age 60 (years)","AFR","Africa","ZMB",13.38,17.07,15.4
"1452","Zambia",2010,"Life expectancy at birth (years)","AFR","Africa","ZMB",54.27,59.06,56.67
"1453","Zambia",2015,"Life expectancy at age 60 (years)","AFR","Africa","ZMB",14.26,17.65,16.13
"1454","Zambia",2015,"Life expectancy at birth (years)","AFR","Africa","ZMB",57.93,63.02,60.5
"1455","Zambia",2019,"Life expectancy at age 60 (years)","AFR","Africa","ZMB",14.68,18.05,16.53
"1456","Zambia",2019,"Life expectancy at birth (years)","AFR","Africa","ZMB",59.54,65.37,62.45
"1457","Zimbabwe",2000,"Life expectancy at age 60 (years)","AFR","Africa","ZWE",11.71,17.14,14.41
"1458","Zimbabwe",2000,"Life expectancy at birth (years)","AFR","Africa","ZWE",45.15,48.12,46.57
"1459","Zimbabwe",2010,"Life expectancy at age 60 (years)","AFR","Africa","ZWE",12.37,15.37,14.12
"1460","Zimbabwe",2010,"Life expectancy at birth (years)","AFR","Africa","ZWE",49.58,53.21,51.49
"1461","Zimbabwe",2015,"Life expectancy at age 60 (years)","AFR","Africa","ZWE",13.23,16.45,15.11
"1462","Zimbabwe",2015,"Life expectancy at birth (years)","AFR","Africa","ZWE",55.73,60.96,58.48
"1463","Zimbabwe",2019,"Life expectancy at age 60 (years)","AFR","Africa","ZWE",13.59,16.99,15.55
"1464","Zimbabwe",2019,"Life expectancy at birth (years)","AFR","Africa","ZWE",57.51,63.61,60.68
